file_size_bytes,response_reason,response_status,signal_bars,signal_dbm,time_date,time_download,time_epoch
1024,OK,200,0,0,2007-05-30 23:47:52,0.989041,1180594072.09
10240,OK,200,0,0,2007-05-30 23:47:57,3.76655,1180594077.68
51200,OK,200,0,0,2007-05-30 23:48:07,8.73096,1180594087.94
102400,OK,200,0,0,2007-05-30 23:48:26,16.4877,1180594106.9
1024,OK,200,0,0,2007-05-30 23:48:29,1.11602,1180594109.49
10240,OK,200,0,0,2007-05-30 23:48:35,3.66453,1180594115.98
51200,OK,200,0,0,2007-05-30 23:48:52,14.5937,1180594132.65
102400,OK,200,0,0,2007-05-30 23:50:16,80.5498,1180594216.12
1024,OK,200,0,0,2007-05-30 23:50:19,1.41578,1180594219.61
10240,OK,200,0,0,2007-05-30 23:50:24,3.02885,1180594224.24
51200,OK,200,0,0,2007-05-30 23:50:34,8.6118,1180594234.34
102400,OK,200,0,0,2007-05-30 23:50:55,20.027,1180594255.82
1024,OK,200,0,0,2007-05-30 23:50:59,1.49501,1180594259.19
10240,OK,200,0,0,2007-05-30 23:51:04,3.50865,1180594264.42
51200,OK,200,0,0,2007-05-30 23:51:21,15.0917,1180594281.4
102400,OK,200,0,0,2007-05-30 23:51:54,30.7682,1180594314.44
1024,OK,200,0,0,2007-05-30 23:51:57,1.17111,1180594317.18
10240,OK,200,0,0,2007-05-30 23:52:05,5.73427,1180594325.6
51200,OK,200,0,0,2007-05-30 23:52:21,13.5171,1180594341.23
102400,OK,200,0,0,2007-05-30 23:52:42,19.3921,1180594362.56
1024,OK,200,0,0,2007-05-30 23:52:45,1.15409,1180594365.47
10240,OK,200,0,0,2007-05-30 23:52:49,2.97179,1180594369.92
51200,OK,200,0,0,2007-05-30 23:53:04,13.1132,1180594384.64
102400,OK,200,0,0,2007-05-30 23:53:37,30.8066,1180594417.02
1024,OK,200,0,0,2007-05-30 23:53:40,1.73399,1180594420.6
10240,OK,200,0,0,2007-05-30 23:53:45,3.48669,1180594425.84
51200,OK,200,0,0,2007-05-30 23:53:58,10.6886,1180594438.14
102400,OK,200,0,0,2007-05-30 23:54:27,26.7659,1180594467.06
1024,OK,200,0,0,2007-05-30 23:54:30,1.47201,1180594470.36
10240,OK,200,0,0,2007-05-30 23:54:35,3.30666,1180594475.62
51200,OK,200,0,0,2007-05-30 23:54:46,9.27474,1180594486.78
102400,OK,200,0,0,2007-05-30 23:55:09,20.7192,1180594509.45
1024,OK,200,0,0,2007-05-30 23:55:12,1.314,1180594512.56
10240,OK,200,0,0,2007-05-30 23:55:17,3.46771,1180594517.54
51200,OK,200,0,0,2007-05-30 23:55:29,10.0306,1180594529.28
102400,OK,200,0,0,2007-05-30 23:55:49,18.3494,1180594549.12
1024,OK,200,0,0,2007-05-30 23:55:52,1.09,1180594552.3
10240,OK,200,0,0,2007-05-30 23:55:56,3.18551,1180594556.98
51200,OK,200,0,0,2007-05-30 23:56:09,10.1096,1180594569.07
102400,OK,200,0,0,2007-05-30 23:56:32,21.4139,1180594592.2
1024,OK,200,0,0,2007-05-30 23:56:35,1.30683,1180594595.54
10240,OK,200,0,0,2007-05-30 23:56:41,3.80765,1180594601.04
51200,OK,200,0,0,2007-05-30 23:56:54,11.2284,1180594614.04
102400,OK,200,0,0,2007-05-30 23:57:20,24.4274,1180594640.04
1024,OK,200,0,0,2007-05-30 23:57:23,1.39106,1180594643.2
10240,OK,200,0,0,2007-05-30 23:57:29,4.4504,1180594649.71
51200,OK,200,0,0,2007-05-30 23:57:47,16.0473,1180594667.86
102400,OK,200,0,0,2007-05-30 23:59:05,74.6789,1180594745.13
1024,OK,200,0,0,2007-05-30 23:59:07,1.07405,1180594747.62
10240,OK,200,0,0,2007-05-30 23:59:12,2.80725,1180594752.67
51200,OK,200,0,0,2007-05-30 23:59:22,7.76112,1180594762.4
102400,OK,200,0,0,2007-05-30 23:59:37,13.6321,1180594777.67
1024,OK,200,0,0,2007-05-30 23:59:40,1.15179,1180594780.42
10240,OK,200,0,0,2007-05-30 23:59:44,2.25584,1180594784.11
51200,OK,200,0,0,2007-05-30 23:59:53,7.56906,1180594793.55
102400,OK,200,0,0,2007-05-31 00:00:10,15.0309,1180594810.03
1024,OK,200,0,0,2007-05-31 00:00:12,1.03304,1180594812.75
10240,OK,200,0,0,2007-05-31 00:00:17,3.00976,1180594817.51
51200,OK,200,0,0,2007-05-31 00:00:26,7.01018,1180594826.03
102400,OK,200,0,0,2007-05-31 00:00:43,14.9158,1180594843.04
1024,OK,200,0,0,2007-05-31 00:00:46,1.11221,1180594846.29
10240,OK,200,0,0,2007-05-31 00:00:50,2.90973,1180594850.89
51200,OK,200,0,0,2007-05-31 00:01:01,8.52794,1180594861.4
102400,OK,200,0,0,2007-05-31 00:01:17,15.078,1180594878
1024,OK,200,0,0,2007-05-31 00:01:20,1.41311,1180594880.95
10240,OK,200,0,0,2007-05-31 00:01:25,2.38784,1180594885.17
51200,OK,200,0,0,2007-05-31 00:01:33,6.47129,1180594893.33
102400,OK,200,0,0,2007-05-31 00:02:00,26.3161,1180594920.93
1024,OK,200,0,0,2007-05-31 00:02:03,0.969653,1180594923.63
10240,OK,200,0,0,2007-05-31 00:02:09,4.06858,1180594929.33
51200,OK,200,0,0,2007-05-31 00:02:21,10.0687,1180594941.03
102400,OK,200,0,0,2007-05-31 00:02:40,17.2147,1180594960.5
1024,OK,200,0,0,2007-05-31 00:02:43,1.35615,1180594963.28
10240,OK,200,0,0,2007-05-31 00:02:48,3.1905,1180594968.85
51200,OK,200,0,0,2007-05-31 00:03:00,9.79569,1180594980.07
102400,OK,200,0,0,2007-05-31 00:03:24,22.6687,1180595004.23
1024,OK,200,0,0,2007-05-31 00:03:26,1.157,1180595006.89
10240,OK,200,0,0,2007-05-31 00:03:32,3.38952,1180595012.01
51200,OK,200,0,0,2007-05-31 00:03:51,14.0709,1180595031.69
102400,OK,200,0,0,2007-05-31 00:04:11,18.2653,1180595051.63
1024,OK,200,0,0,2007-05-31 00:04:14,1.37393,1180595054.84
10240,OK,200,0,0,2007-05-31 00:04:23,7.14154,1180595063.49
51200,OK,200,0,0,2007-05-31 00:04:55,29.3173,1180595095.47
102400,OK,200,0,0,2007-05-31 00:05:19,22.1098,1180595119.41
1024,OK,200,0,0,2007-05-31 00:05:22,1.25491,1180595122.52
10240,OK,200,0,0,2007-05-31 00:05:26,2.49642,1180595126.77
51200,OK,200,0,0,2007-05-31 00:05:37,9.35792,1180595137.55
102400,OK,200,0,0,2007-05-31 00:06:07,28.1406,1180595167.55
1024,OK,200,0,0,2007-05-31 00:06:12,1.9222,1180595172.33
10240,OK,200,0,0,2007-05-31 00:06:19,4.17541,1180595179.57
51200,OK,200,0,0,2007-05-31 00:06:33,12.1371,1180595193.94
102400,OK,200,0,0,2007-05-31 00:07:02,26.792,1180595222.44
1024,OK,200,0,0,2007-05-31 00:07:05,1.40126,1180595225.43
10240,OK,200,0,0,2007-05-31 00:07:11,4.11819,1180595231.95
51200,OK,200,0,0,2007-05-31 00:07:26,12.522,1180595246.01
102400,OK,200,0,0,2007-05-31 00:07:52,25.0401,1180595272.81
1024,OK,200,0,0,2007-05-31 00:07:56,1.65818,1180595276.3
10240,OK,200,0,0,2007-05-31 00:08:01,3.84134,1180595281.77
51200,OK,200,0,0,2007-05-31 00:08:22,18.5809,1180595302.15
102400,OK,200,0,0,2007-05-31 00:08:54,30.0572,1180595334.38
1024,OK,200,0,0,2007-05-31 00:08:58,1.56092,1180595338.23
10240,OK,200,0,0,2007-05-31 00:09:06,5.93496,1180595346.2
51200,OK,200,0,0,2007-05-31 00:09:23,16.0013,1180595363.67
102400,OK,200,0,0,2007-05-31 00:09:47,22.7004,1180595387.99
1024,OK,200,0,0,2007-05-31 00:09:50,1.05928,1180595390.79
10240,OK,200,0,0,2007-05-31 00:09:55,3.4764,1180595395.72
51200,OK,200,0,0,2007-05-31 00:10:09,12.664,1180595409.87
102400,OK,200,0,0,2007-05-31 00:10:28,17.6285,1180595428.96
1024,OK,200,0,0,2007-05-31 00:10:31,0.971314,1180595431.41
10240,OK,200,0,0,2007-05-31 00:10:35,2.74667,1180595435.54
51200,OK,200,0,0,2007-05-31 00:10:49,12.6321,1180595449.92
102400,OK,200,0,0,2007-05-31 00:11:15,23.5685,1180595475.55
1024,OK,200,0,0,2007-05-31 00:11:18,1.15217,1180595478.15
10240,OK,200,0,0,2007-05-31 00:11:23,3.64665,1180595483.64
51200,OK,200,0,0,2007-05-31 00:11:35,10.0697,1180595495.2
102400,OK,200,0,0,2007-05-31 00:11:57,20.887,1180595518
1024,OK,200,0,0,2007-05-31 00:12:01,1.75114,1180595521.54
10240,OK,200,0,0,2007-05-31 00:12:07,3.53362,1180595527.4
51200,OK,200,0,0,2007-05-31 00:13:48,98.782,1180595628.04
102400,OK,200,0,0,2007-05-31 00:14:06,16.9506,1180595646.43
1024,OK,200,0,0,2007-05-31 00:14:09,1.13414,1180595649.76
10240,OK,200,0,0,2007-05-31 00:14:15,3.53362,1180595655.34
51200,OK,200,0,0,2007-05-31 00:14:24,7.13204,1180595664.68
102400,OK,200,0,0,2007-05-31 00:14:37,10.9596,1180595677.31
1024,OK,200,0,0,2007-05-31 00:14:40,1.13417,1180595680.14
10240,OK,200,0,0,2007-05-31 00:14:46,3.72559,1180595686.09
51200,OK,200,0,0,2007-05-31 00:14:55,7.41808,1180595695.74
102400,OK,200,0,0,2007-05-31 00:15:14,16.6087,1180595714.27
1024,OK,200,0,0,2007-05-31 00:15:17,1.11609,1180595717.42
10240,OK,200,0,0,2007-05-31 00:15:22,3.08359,1180595722.65
51200,OK,200,0,0,2007-05-31 00:15:32,7.89298,1180595732.06
102400,OK,200,0,0,2007-05-31 00:15:49,15.174,1180595749.04
1024,OK,200,0,0,2007-05-31 00:15:51,1.0131,1180595751.63
10240,OK,200,0,0,2007-05-31 00:15:56,2.88661,1180595756.31
51200,OK,200,0,0,2007-05-31 00:16:07,8.73264,1180595767.1
102400,OK,200,0,0,2007-05-31 00:16:29,19.7282,1180595789.17
1024,OK,200,0,0,2007-05-31 00:16:34,1.24795,1180595794.34
10240,OK,200,0,0,2007-05-31 00:16:41,6.14427,1180595801.96
51200,OK,200,0,0,2007-05-31 00:16:55,11.2533,1180595815.93
102400,OK,200,0,0,2007-05-31 00:18:02,62.2282,1180595882.42
1024,OK,200,0,0,2007-05-31 00:18:05,1.37412,1180595885.33
10240,OK,200,0,0,2007-05-31 00:18:11,3.72416,1180595891.36
51200,OK,200,0,0,2007-05-31 00:18:23,10.6715,1180595903.73
102400,OK,200,0,0,2007-05-31 00:18:50,25.2233,1180595930.75
1024,OK,200,0,0,2007-05-31 00:18:54,1.45186,1180595934.04
10240,OK,200,0,0,2007-05-31 00:18:59,3.04474,1180595939.12
51200,OK,200,0,0,2007-05-31 00:19:10,9.30976,1180595950.11
102400,OK,200,0,0,2007-05-31 00:19:30,18.6073,1180595970.55
1024,OK,200,0,0,2007-05-31 00:19:33,1.37409,1180595973.65
10240,OK,200,0,0,2007-05-31 00:19:38,3.48345,1180595978.96
51200,OK,200,0,0,2007-05-31 00:19:49,8.31896,1180595989.1
102400,OK,200,0,0,2007-05-31 00:20:06,16.1757,1180596006.91
1024,OK,200,0,0,2007-05-31 00:20:09,0.946979,1180596009.41
10240,OK,200,0,0,2007-05-31 00:20:13,2.32684,1180596013.15
51200,OK,200,0,0,2007-05-31 00:20:24,10.0587,1180596024.78
102400,OK,200,0,0,2007-05-31 00:20:42,16.1098,1180596042.47
1024,OK,200,0,0,2007-05-31 00:20:45,1.49505,1180596045.82
10240,OK,200,0,0,2007-05-31 00:20:50,2.77049,1180596050.32
51200,OK,200,0,0,2007-05-31 00:20:59,7.63008,1180596059.43
102400,OK,200,0,0,2007-05-31 00:21:18,16.8655,1180596078.06
1024,OK,200,0,0,2007-05-31 00:21:20,1.00137,1180596080.89
10240,OK,200,0,0,2007-05-31 00:21:25,2.71671,1180596085.13
51200,OK,200,0,0,2007-05-31 00:21:36,9.96664,1180596096.81
102400,OK,200,0,0,2007-05-31 00:21:58,20.027,1180596118.61
1024,OK,200,0,0,2007-05-31 00:22:01,1.28601,1180596121.98
10240,OK,200,0,0,2007-05-31 00:22:06,3.02359,1180596126.68
51200,OK,200,0,0,2007-05-31 00:22:16,8.58378,1180596136.93
102400,OK,200,0,0,2007-05-31 00:22:34,16.3319,1180596154.84
1024,OK,200,0,0,2007-05-31 00:22:37,1.15002,1180596157.91
10240,OK,200,0,0,2007-05-31 00:22:42,3.10074,1180596162.55
51200,OK,200,0,0,2007-05-31 00:22:53,9.01082,1180596173.29
102400,OK,200,0,0,2007-05-31 00:23:11,16.2897,1180596191.11
1024,OK,200,0,0,2007-05-31 00:23:13,1.09785,1180596193.68
10240,OK,200,0,0,2007-05-31 00:23:18,3.21572,1180596198.54
51200,OK,200,0,0,2007-05-31 00:23:34,13.4792,1180596214.36
102400,OK,200,0,0,2007-05-31 00:23:53,16.8907,1180596233.29
1024,OK,200,0,0,2007-05-31 00:23:56,0.963081,1180596236.24
10240,OK,200,0,0,2007-05-31 00:24:01,3.12551,1180596241.64
51200,OK,200,0,0,2007-05-31 00:24:10,7.70213,1180596250.82
102400,OK,200,0,0,2007-05-31 00:24:46,33.8089,1180596286.36
1024,OK,200,0,0,2007-05-31 00:24:55,4.10451,1180596295.29
10240,OK,200,0,0,2007-05-31 00:25:00,3.74461,1180596300.98
51200,OK,200,0,0,2007-05-31 00:25:11,8.52882,1180596311.35
102400,OK,200,0,0,2007-05-31 00:25:30,17.5265,1180596330.87
1024,OK,200,0,0,2007-05-31 00:25:33,0.935098,1180596333.61
10240,OK,200,0,0,2007-05-31 00:25:38,2.77065,1180596338.39
51200,OK,200,0,0,2007-05-31 00:25:49,9.24964,1180596349.58
102400,OK,200,0,0,2007-05-31 00:26:07,16.5116,1180596367.78
1024,OK,200,0,0,2007-05-31 00:26:12,1.53597,1180596372.18
10240,OK,200,0,0,2007-05-31 00:26:16,3.18369,1180596376.76
51200,OK,200,0,0,2007-05-31 00:26:27,9.33382,1180596387.53
102400,OK,200,0,0,2007-05-31 00:26:46,16.4949,1180596406.19
1024,OK,200,0,0,2007-05-31 00:26:49,0.947981,1180596409.76
10240,OK,200,0,0,2007-05-31 00:26:54,2.91066,1180596414.17
51200,OK,200,0,0,2007-05-31 00:27:10,13.6669,1180596430.2
102400,OK,200,0,0,2007-05-31 00:27:29,17.3899,1180596449.17
1024,OK,200,0,0,2007-05-31 00:27:32,1.132,1180596452.69
10240,OK,200,0,0,2007-05-31 00:27:38,3.12661,1180596458.28
51200,OK,200,0,0,2007-05-31 00:27:49,9.16984,1180596469.61
102400,OK,200,0,0,2007-05-31 00:28:04,13.4531,1180596484.84
1024,OK,200,0,0,2007-05-31 00:28:07,1.03205,1180596487.71
10240,OK,200,0,0,2007-05-31 00:28:11,2.55568,1180596491.95
51200,OK,200,0,0,2007-05-31 00:28:20,6.92916,1180596500.54
102400,OK,200,0,0,2007-05-31 00:28:35,12.8701,1180596515.04
1024,OK,200,0,0,2007-05-31 00:28:39,1.10186,1180596519.33
10240,OK,200,0,0,2007-05-31 00:28:44,3.4669,1180596524.74
51200,OK,200,0,0,2007-05-31 00:28:56,7.36895,1180596536.28
102400,OK,200,0,0,2007-05-31 00:29:13,14.9289,1180596553.04
1024,OK,200,0,0,2007-05-31 00:29:16,1.55318,1180596556.69
10240,OK,200,0,0,2007-05-31 00:29:21,2.72853,1180596561.28
51200,OK,200,0,0,2007-05-31 00:29:33,10.0517,1180596573.46
102400,OK,200,0,0,2007-05-31 00:29:49,14.8869,1180596589.88
1024,OK,200,0,0,2007-05-31 00:29:54,1.70389,1180596594.03
10240,OK,200,0,0,2007-05-31 00:29:59,3.3477,1180596599.34
51200,OK,200,0,0,2007-05-31 00:30:11,10.5274,1180596611.44
102400,OK,200,0,0,2007-05-31 00:30:30,17.1306,1180596630.18
1024,OK,200,0,0,2007-05-31 00:30:32,1.23108,1180596632.91
10240,OK,200,0,0,2007-05-31 00:30:37,2.45373,1180596637.09
51200,OK,200,0,0,2007-05-31 00:30:47,8.64987,1180596647.64
102400,OK,200,0,0,2007-05-31 00:31:05,16.7456,1180596665.84
1024,OK,200,0,0,2007-05-31 00:31:08,1.14582,1180596668.48
10240,OK,200,0,0,2007-05-31 00:31:12,2.54979,1180596672.66
51200,OK,200,0,0,2007-05-31 00:31:26,11.6723,1180596686.26
102400,OK,200,0,0,2007-05-31 00:31:56,28.0318,1180596716.02
1024,OK,200,0,0,2007-05-31 00:31:59,1.29588,1180596719.99
10240,OK,200,0,0,2007-05-31 00:32:05,3.30557,1180596725.11
51200,OK,200,0,0,2007-05-31 00:32:20,9.83158,1180596740.6
102400,OK,200,0,0,2007-05-31 00:32:37,15.492,1180596757.9
1024,OK,200,0,0,2007-05-31 00:32:40,1.17504,1180596760.96
10240,OK,200,0,0,2007-05-31 00:32:45,3.06379,1180596765.79
51200,OK,200,0,0,2007-05-31 00:32:58,10.2506,1180596778.38
102400,OK,200,0,0,2007-05-31 00:33:19,19.3273,1180596799.68
